subscription_id,customer_id,tier,start_date,end_date,end_reason
S005400,C04814,Growth,2025-01-01,2025-12-01,Active
S005401,C04815,Starter,2025-05-01,2025-10-01,Churn
S005402,C04816,Growth,2025-12-01,2025-12-01,Active
S005403,C04817,Growth,2023-12-01,2025-12-01,Active
S005404,C04818,Growth,2024-12-01,2025-02-01,Churn
S005405,C04819,Starter,2023-07-01,2025-12-01,Active
S005406,C04820,Enterprise,2023-11-01,2025-12-01,Active
S005407,C04821,Growth,2024-09-01,2025-12-01,Active
S005408,C04822,Growth,2025-07-01,2025-09-01,Upgrade
S005409,C04822,Enterprise,2025-10-01,2025-12-01,Active
S005410,C04823,Growth,2023-09-01,2024-01-01,Churn
S005411,C04824,Starter,2025-04-01,2025-06-01,Churn
S005412,C04825,Starter,2025-09-01,2025-12-01,Active
S005413,C04826,Enterprise,2024-05-01,2025-12-01,Active
S005414,C04827,Starter,2025-01-01,2025-12-01,Active
S005415,C04828,Starter,2025-03-01,2025-12-01,Active
S005416,C04829,Starter,2024-06-01,2025-11-01,Churn
S005417,C04830,Starter,2023-06-01,2024-11-01,Churn
S005418,C04831,Starter,2025-08-01,2025-12-01,Active
S005419,C04832,Enterprise,2025-08-01,2025-12-01,Active
S005420,C04833,Growth,2025-11-01,2025-12-01,Active
S005421,C04834,Starter,2023-02-01,2023-12-01,Churn
S005422,C04835,Starter,2025-06-01,2025-12-01,Active
S005423,C04836,Starter,2024-07-01,2025-02-01,Churn
S005424,C04837,Enterprise,2025-12-01,2025-12-01,Active
S005425,C04838,Growth,2023-12-01,2025-12-01,Active
S005426,C04839,Growth,2024-10-01,2025-12-01,Active
S005427,C04840,Starter,2025-03-01,2025-12-01,Active
S005428,C04841,Starter,2023-10-01,2025-05-01,Upgrade
S005429,C04841,Growth,2025-06-01,2025-12-01,Active
S005430,C04842,Starter,2024-09-01,2025-03-01,Churn
S005431,C04843,Starter,2025-08-01,2025-12-01,Active
S005432,C04844,Enterprise,2023-07-01,2025-12-01,Active
S005433,C04845,Growth,2024-06-01,2025-06-01,Upgrade
S005434,C04845,Enterprise,2025-07-01,2025-12-01,Active
S005435,C04846,Starter,2024-09-01,2025-04-01,Upgrade
S005436,C04846,Growth,2025-05-01,2025-12-01,Active
S005437,C04847,Starter,2023-09-01,2024-01-01,Upgrade
S005438,C04847,Growth,2024-02-01,2024-11-01,Churn
S005439,C04848,Starter,2024-07-01,2024-12-01,Churn
S005440,C04849,Growth,2024-07-01,2025-07-01,Downgrade
S005441,C04849,Starter,2025-08-01,2025-12-01,Active
S005442,C04850,Starter,2025-04-01,2025-09-01,Churn
S005443,C04851,Growth,2023-08-01,2025-12-01,Active
S005444,C04852,Enterprise,2024-05-01,2025-12-01,Active
S005445,C04853,Growth,2024-03-01,2024-08-01,Upgrade
S005446,C04853,Enterprise,2024-09-01,2025-10-01,Downgrade
S005447,C04853,Growth,2025-11-01,2025-12-01,Active
S005448,C04854,Enterprise,2025-05-01,2025-05-01,Churn
S005449,C04855,Starter,2025-10-01,2025-12-01,Active
S005450,C04856,Starter,2025-09-01,2025-12-01,Active
S005451,C04857,Growth,2024-07-01,2025-12-01,Active
S005452,C04858,Growth,2023-06-01,2025-12-01,Active
S005453,C04859,Enterprise,2023-04-01,2025-12-01,Active
S005454,C04860,Starter,2024-08-01,2024-11-01,Upgrade
S005455,C04860,Growth,2024-12-01,2025-03-01,Upgrade
S005456,C04860,Enterprise,2025-04-01,2025-10-01,Downgrade
S005457,C04860,Growth,2025-11-01,2025-12-01,Active
S005458,C04861,Starter,2023-02-01,2023-02-01,Upgrade
S005459,C04861,Growth,2023-03-01,2024-03-01,Upgrade
S005460,C04861,Enterprise,2024-04-01,2025-12-01,Active
S005461,C04862,Starter,2024-06-01,2025-10-01,Upgrade
S005462,C04862,Growth,2025-11-01,2025-12-01,Active
S005463,C04863,Starter,2023-10-01,2025-01-01,Churn
S005464,C04864,Growth,2024-04-01,2024-08-01,Upgrade
S005465,C04864,Enterprise,2024-09-01,2024-12-01,Downgrade
S005466,C04864,Growth,2025-01-01,2025-12-01,Active
S005467,C04865,Starter,2024-08-01,2025-12-01,Active
S005468,C04866,Growth,2025-08-01,2025-12-01,Active
S005469,C04867,Starter,2024-01-01,2025-12-01,Active
S005470,C04868,Starter,2025-12-01,2025-12-01,Active
S005471,C04869,Starter,2025-11-01,2025-12-01,Active
S005472,C04870,Starter,2024-05-01,2025-12-01,Active
S005473,C04871,Enterprise,2024-11-01,2024-12-01,Downgrade
S005474,C04871,Growth,2025-01-01,2025-12-01,Active
S005475,C04872,Growth,2023-08-01,2025-10-01,Churn
S005476,C04873,Starter,2024-08-01,2024-08-01,Churn
S005477,C04874,Starter,2025-03-01,2025-12-01,Active
S005478,C04875,Starter,2024-07-01,2024-11-01,Upgrade
S005479,C04875,Growth,2024-12-01,2025-01-01,Churn
S005480,C04876,Growth,2024-08-01,2025-12-01,Active
S005481,C04877,Growth,2024-11-01,2025-12-01,Active
S005482,C04878,Starter,2025-01-01,2025-01-01,Churn
S005483,C04879,Growth,2025-01-01,2025-12-01,Active
S005484,C04880,Starter,2025-11-01,2025-12-01,Active
S005485,C04881,Starter,2025-06-01,2025-12-01,Active
S005486,C04882,Starter,2023-02-01,2024-03-01,Churn
S005487,C04883,Starter,2023-09-01,2025-12-01,Active
S005488,C04884,Starter,2025-03-01,2025-12-01,Active
S005489,C04885,Enterprise,2024-12-01,2025-12-01,Active
S005490,C04886,Starter,2025-09-01,2025-12-01,Active
S005491,C04887,Starter,2025-01-01,2025-11-01,Upgrade
S005492,C04887,Growth,2025-12-01,2025-12-01,Active
S005493,C04888,Enterprise,2025-08-01,2025-12-01,Active
S005494,C04889,Growth,2023-06-01,2025-12-01,Active
S005495,C04890,Growth,2024-02-01,2025-12-01,Active
S005496,C04891,Growth,2024-09-01,2025-12-01,Active
S005497,C04892,Starter,2023-01-01,2024-04-01,Churn
S005498,C04893,Growth,2025-02-01,2025-12-01,Active
S005499,C04894,Growth,2025-05-01,2025-07-01,Upgrade
S005500,C04894,Enterprise,2025-08-01,2025-12-01,Active
S005501,C04895,Enterprise,2023-09-01,2024-12-01,Downgrade
S005502,C04895,Growth,2025-01-01,2025-12-01,Active
S005503,C04896,Starter,2024-03-01,2024-11-01,Churn
S005504,C04897,Growth,2023-12-01,2025-12-01,Active
S005505,C04898,Growth,2024-09-01,2025-12-01,Active
S005506,C04899,Growth,2024-05-01,2024-10-01,Churn
S005507,C04900,Growth,2024-03-01,2025-12-01,Active
S005508,C04901,Starter,2024-10-01,2025-10-01,Churn
S005509,C04902,Growth,2023-02-01,2023-08-01,Churn
S005510,C04903,Starter,2025-09-01,2025-12-01,Active
S005511,C04904,Growth,2024-07-01,2025-12-01,Active
S005512,C04905,Enterprise,2025-01-01,2025-12-01,Active
S005513,C04906,Starter,2024-02-01,2024-09-01,Churn
S005514,C04907,Enterprise,2024-11-01,2025-12-01,Active
S005515,C04908,Starter,2023-07-01,2025-03-01,Upgrade
S005516,C04908,Growth,2025-04-01,2025-06-01,Churn
S005517,C04909,Starter,2025-04-01,2025-12-01,Active
S005518,C04910,Starter,2024-03-01,2024-08-01,Upgrade
S005519,C04910,Growth,2024-09-01,2025-12-01,Active
S005520,C04911,Growth,2025-12-01,2025-12-01,Active
S005521,C04912,Starter,2025-07-01,2025-12-01,Active
S005522,C04913,Starter,2025-06-01,2025-07-01,Churn
S005523,C04914,Starter,2025-10-01,2025-12-01,Active
S005524,C04915,Starter,2024-09-01,2025-12-01,Active
S005525,C04916,Starter,2025-12-01,2025-12-01,Active
S005526,C04917,Enterprise,2025-05-01,2025-12-01,Active
S005527,C04918,Growth,2024-12-01,2025-04-01,Churn
S005528,C04919,Starter,2025-10-01,2025-12-01,Active
S005529,C04920,Starter,2025-09-01,2025-12-01,Active
S005530,C04921,Growth,2025-11-01,2025-12-01,Active
S005531,C04922,Starter,2025-06-01,2025-08-01,Churn
S005532,C04923,Starter,2023-04-01,2023-04-01,Churn
S005533,C04924,Enterprise,2024-12-01,2025-12-01,Active
S005534,C04925,Growth,2025-07-01,2025-12-01,Active
S005535,C04926,Starter,2025-09-01,2025-10-01,Upgrade
S005536,C04926,Growth,2025-11-01,2025-12-01,Active
S005537,C04927,Enterprise,2025-10-01,2025-12-01,Active
S005538,C04928,Enterprise,2024-02-01,2025-12-01,Active
S005539,C04929,Starter,2025-03-01,2025-12-01,Active
S005540,C04930,Growth,2025-10-01,2025-12-01,Active
S005541,C04931,Growth,2025-08-01,2025-12-01,Active
S005542,C04932,Enterprise,2024-05-01,2025-12-01,Active
S005543,C04933,Growth,2024-03-01,2025-12-01,Active
S005544,C04934,Growth,2025-12-01,2025-12-01,Active
S005545,C04935,Growth,2023-11-01,2024-04-01,Churn
S005546,C04936,Growth,2024-08-01,2025-12-01,Active
S005547,C04937,Starter,2025-02-01,2025-02-01,Upgrade
S005548,C04937,Growth,2025-03-01,2025-12-01,Active
S005549,C04938,Starter,2023-09-01,2024-03-01,Upgrade
S005550,C04938,Growth,2024-04-01,2025-12-01,Active
S005551,C04939,Enterprise,2025-10-01,2025-12-01,Active
S005552,C04940,Enterprise,2025-03-01,2025-12-01,Active
S005553,C04941,Starter,2025-10-01,2025-12-01,Active
S005554,C04942,Starter,2025-03-01,2025-12-01,Active
S005555,C04943,Starter,2024-12-01,2025-07-01,Churn
S005556,C04944,Starter,2023-05-01,2023-08-01,Churn
S005557,C04945,Starter,2024-04-01,2024-04-01,Churn
S005558,C04946,Starter,2023-03-01,2023-03-01,Churn
S005559,C04947,Starter,2024-01-01,2024-05-01,Churn
S005560,C04948,Growth,2023-07-01,2024-02-01,Churn
S005561,C04949,Starter,2025-11-01,2025-12-01,Active
S005562,C04950,Starter,2024-03-01,2025-07-01,Churn
S005563,C04951,Starter,2025-10-01,2025-12-01,Active
S005564,C04952,Starter,2024-02-01,2024-10-01,Churn
S005565,C04953,Starter,2024-05-01,2024-08-01,Upgrade
S005566,C04953,Growth,2024-09-01,2024-09-01,Upgrade
S005567,C04953,Enterprise,2024-10-01,2025-12-01,Active
S005568,C04954,Growth,2023-11-01,2025-12-01,Active
S005569,C04955,Starter,2025-07-01,2025-12-01,Active
S005570,C04956,Growth,2025-08-01,2025-12-01,Active
S005571,C04957,Starter,2023-03-01,2023-08-01,Churn
S005572,C04958,Starter,2025-04-01,2025-08-01,Churn
S005573,C04959,Starter,2023-02-01,2025-12-01,Active
S005574,C04960,Starter,2025-03-01,2025-12-01,Active
S005575,C04961,Starter,2023-02-01,2024-04-01,Upgrade
S005576,C04961,Growth,2024-05-01,2024-05-01,Churn
S005577,C04962,Starter,2023-11-01,2025-12-01,Active
S005578,C04963,Starter,2024-08-01,2025-12-01,Active
S005579,C04964,Growth,2023-10-01,2025-12-01,Active
S005580,C04965,Growth,2025-05-01,2025-12-01,Active
S005581,C04966,Starter,2023-01-01,2023-03-01,Upgrade
S005582,C04966,Growth,2023-04-01,2025-12-01,Active
S005583,C04967,Growth,2023-03-01,2025-12-01,Active
S005584,C04968,Starter,2024-08-01,2025-12-01,Active
S005585,C04969,Growth,2024-11-01,2025-12-01,Active
S005586,C04970,Growth,2025-11-01,2025-12-01,Active
S005587,C04971,Growth,2025-05-01,2025-12-01,Active
S005588,C04972,Starter,2024-11-01,2025-09-01,Upgrade
S005589,C04972,Growth,2025-10-01,2025-12-01,Active
S005590,C04973,Growth,2024-03-01,2025-12-01,Active
S005591,C04974,Enterprise,2025-07-01,2025-12-01,Active
S005592,C04975,Starter,2023-09-01,2025-12-01,Active
S005593,C04976,Growth,2023-11-01,2023-12-01,Upgrade
S005594,C04976,Enterprise,2024-01-01,2025-12-01,Active
S005595,C04977,Starter,2024-01-01,2024-10-01,Churn
S005596,C04978,Starter,2024-08-01,2025-02-01,Churn
S005597,C04979,Starter,2024-10-01,2025-12-01,Active
S005598,C04980,Starter,2024-10-01,2025-12-01,Active
S005599,C04981,Starter,2025-03-01,2025-12-01,Active
S005600,C04982,Enterprise,2023-01-01,2025-03-01,Churn
S005601,C04983,Growth,2024-04-01,2025-12-01,Active
S005602,C04984,Starter,2025-03-01,2025-10-01,Upgrade
S005603,C04984,Growth,2025-11-01,2025-12-01,Active
S005604,C04985,Starter,2025-08-01,2025-12-01,Active
S005605,C04986,Growth,2025-09-01,2025-12-01,Active
S005606,C04987,Growth,2025-12-01,2025-12-01,Active
S005607,C04988,Growth,2024-12-01,2025-12-01,Active
S005608,C04989,Starter,2024-07-01,2025-09-01,Churn
S005609,C04990,Starter,2025-03-01,2025-12-01,Active
S005610,C04991,Starter,2025-02-01,2025-12-01,Active
S005611,C04992,Growth,2023-11-01,2024-11-01,Churn
S005612,C04993,Starter,2025-04-01,2025-12-01,Active
S005613,C04994,Growth,2023-06-01,2024-05-01,Churn
S005614,C04995,Starter,2025-07-01,2025-12-01,Active
S005615,C04996,Growth,2023-04-01,2025-12-01,Active
S005616,C04997,Enterprise,2023-12-01,2024-04-01,Churn
S005617,C04998,Starter,2025-01-01,2025-12-01,Active
S005618,C04999,Starter,2025-02-01,2025-11-01,Churn
S005619,C05000,Starter,2025-09-01,2025-12-01,Active
S005620,C05001,Growth,2024-01-01,2024-03-01,Upgrade
S005621,C05001,Enterprise,2024-04-01,2025-12-01,Active
S005622,C05002,Starter,2025-06-01,2025-12-01,Active
S005623,C05003,Enterprise,2023-07-01,2025-12-01,Active
S005624,C05004,Starter,2025-03-01,2025-12-01,Active
S005625,C05005,Starter,2025-06-01,2025-12-01,Active
S005626,C05006,Growth,2025-06-01,2025-12-01,Active
S005627,C05007,Enterprise,2025-06-01,2025-12-01,Active
S005628,C05008,Starter,2025-07-01,2025-10-01,Churn
S005629,C05009,Starter,2025-04-01,2025-12-01,Active
S005630,C05010,Starter,2023-04-01,2024-01-01,Churn
S005631,C05011,Growth,2023-04-01,2024-04-01,Churn
S005632,C05012,Starter,2024-11-01,2025-12-01,Active
S005633,C05013,Enterprise,2025-05-01,2025-12-01,Active
S005634,C05014,Starter,2024-10-01,2025-04-01,Churn
S005635,C05015,Starter,2024-07-01,2025-02-01,Churn
S005636,C05016,Starter,2025-07-01,2025-12-01,Active
S005637,C05017,Growth,2023-11-01,2025-12-01,Active
S005638,C05018,Starter,2025-11-01,2025-12-01,Active
S005639,C05019,Starter,2025-08-01,2025-12-01,Active
S005640,C05020,Growth,2023-01-01,2025-12-01,Active
S005641,C05021,Starter,2025-09-01,2025-10-01,Upgrade
S005642,C05021,Growth,2025-11-01,2025-12-01,Active
S005643,C05022,Enterprise,2023-08-01,2025-12-01,Active
S005644,C05023,Starter,2025-01-01,2025-08-01,Churn
S005645,C05024,Growth,2023-12-01,2024-07-01,Upgrade
S005646,C05024,Enterprise,2024-08-01,2025-12-01,Active
S005647,C05025,Starter,2024-08-01,2025-05-01,Churn
S005648,C05026,Starter,2024-09-01,2025-12-01,Active
S005649,C05027,Starter,2024-07-01,2024-09-01,Upgrade
S005650,C05027,Growth,2024-10-01,2025-12-01,Active
S005651,C05028,Growth,2025-01-01,2025-12-01,Active
S005652,C05029,Enterprise,2024-01-01,2025-12-01,Active
S005653,C05030,Enterprise,2024-01-01,2025-12-01,Active
S005654,C05031,Starter,2025-12-01,2025-12-01,Active
S005655,C05032,Enterprise,2025-11-01,2025-12-01,Active
S005656,C05033,Starter,2024-12-01,2025-03-01,Churn
S005657,C05034,Starter,2025-08-01,2025-12-01,Active
S005658,C05035,Growth,2024-07-01,2025-12-01,Active
S005659,C05036,Enterprise,2024-06-01,2025-12-01,Active
S005660,C05037,Starter,2025-09-01,2025-12-01,Active
S005661,C05038,Starter,2023-12-01,2025-12-01,Active
S005662,C05039,Starter,2025-04-01,2025-12-01,Active
S005663,C05040,Enterprise,2025-11-01,2025-12-01,Active
S005664,C05041,Starter,2023-05-01,2023-06-01,Churn
S005665,C05042,Growth,2024-06-01,2025-12-01,Active
S005666,C05043,Enterprise,2024-11-01,2025-12-01,Active
S005667,C05044,Growth,2025-05-01,2025-12-01,Active
S005668,C05045,Starter,2024-04-01,2024-07-01,Upgrade
S005669,C05045,Growth,2024-08-01,2025-12-01,Active
S005670,C05046,Starter,2024-03-01,2024-05-01,Upgrade
S005671,C05046,Growth,2024-06-01,2025-01-01,Churn
S005672,C05047,Enterprise,2025-03-01,2025-12-01,Active
S005673,C05048,Starter,2025-04-01,2025-12-01,Active
S005674,C05049,Starter,2024-01-01,2025-11-01,Churn
S005675,C05050,Starter,2024-09-01,2025-12-01,Active
S005676,C05051,Growth,2024-03-01,2025-12-01,Active
S005677,C05052,Growth,2024-10-01,2025-12-01,Active
S005678,C05053,Enterprise,2023-11-01,2025-12-01,Active
S005679,C05054,Growth,2024-07-01,2025-12-01,Active
S005680,C05055,Starter,2024-05-01,2025-12-01,Active
S005681,C05056,Starter,2023-08-01,2024-10-01,Churn
S005682,C05057,Starter,2024-09-01,2024-09-01,Upgrade
S005683,C05057,Growth,2024-10-01,2025-12-01,Active
S005684,C05058,Enterprise,2025-11-01,2025-12-01,Active
S005685,C05059,Enterprise,2025-02-01,2025-12-01,Active
S005686,C05060,Enterprise,2024-05-01,2025-12-01,Active
S005687,C05061,Growth,2025-08-01,2025-12-01,Active
S005688,C05062,Starter,2024-01-01,2025-07-01,Churn
S005689,C05063,Growth,2025-11-01,2025-12-01,Active
S005690,C05064,Starter,2024-11-01,2025-12-01,Active
S005691,C05065,Starter,2023-09-01,2025-12-01,Active
S005692,C05066,Growth,2024-02-01,2025-03-01,Upgrade
S005693,C05066,Enterprise,2025-04-01,2025-07-01,Downgrade
S005694,C05066,Growth,2025-08-01,2025-12-01,Active
S005695,C05067,Starter,2025-07-01,2025-12-01,Active
S005696,C05068,Starter,2024-06-01,2025-11-01,Churn
S005697,C05069,Starter,2024-07-01,2025-12-01,Active
S005698,C05070,Starter,2024-05-01,2025-12-01,Active
S005699,C05071,Starter,2024-10-01,2025-12-01,Active
S005700,C05072,Growth,2023-11-01,2024-06-01,Churn
S005701,C05073,Starter,2024-11-01,2025-12-01,Active
S005702,C05074,Starter,2025-02-01,2025-11-01,Churn
S005703,C05075,Starter,2024-12-01,2025-12-01,Active
S005704,C05076,Starter,2024-09-01,2025-02-01,Upgrade
S005705,C05076,Growth,2025-03-01,2025-12-01,Active
S005706,C05077,Growth,2025-11-01,2025-12-01,Active
S005707,C05078,Growth,2023-07-01,2025-10-01,Churn
S005708,C05079,Starter,2024-11-01,2025-12-01,Active
S005709,C05080,Starter,2025-06-01,2025-12-01,Active
S005710,C05081,Starter,2023-11-01,2025-12-01,Active
S005711,C05082,Starter,2025-02-01,2025-12-01,Active
S005712,C05083,Starter,2025-10-01,2025-12-01,Active
S005713,C05084,Starter,2025-03-01,2025-12-01,Active
S005714,C05085,Growth,2024-05-01,2025-12-01,Active
S005715,C05086,Starter,2025-01-01,2025-04-01,Churn
S005716,C05087,Starter,2024-05-01,2025-12-01,Active
S005717,C05088,Growth,2024-04-01,2025-12-01,Active
S005718,C05089,Growth,2023-08-01,2025-12-01,Active
S005719,C05090,Starter,2025-12-01,2025-12-01,Active
S005720,C05091,Starter,2025-01-01,2025-11-01,Churn
S005721,C05092,Growth,2025-04-01,2025-08-01,Churn
S005722,C05093,Growth,2023-08-01,2025-12-01,Active
S005723,C05094,Starter,2024-10-01,2025-12-01,Active
S005724,C05095,Growth,2024-05-01,2025-12-01,Active
S005725,C05096,Starter,2025-12-01,2025-12-01,Active
S005726,C05097,Growth,2025-12-01,2025-12-01,Active
S005727,C05098,Enterprise,2023-12-01,2025-12-01,Active
S005728,C05099,Growth,2025-04-01,2025-12-01,Active
S005729,C05100,Starter,2025-04-01,2025-12-01,Active
S005730,C05101,Starter,2025-07-01,2025-12-01,Active
S005731,C05102,Starter,2024-11-01,2025-03-01,Churn
S005732,C05103,Growth,2025-05-01,2025-12-01,Active
S005733,C05104,Growth,2023-05-01,2023-07-01,Churn
S005734,C05105,Growth,2024-07-01,2025-12-01,Active
S005735,C05106,Enterprise,2025-06-01,2025-12-01,Active
S005736,C05107,Growth,2023-11-01,2023-11-01,Upgrade
S005737,C05107,Enterprise,2023-12-01,2025-12-01,Active
S005738,C05108,Growth,2024-11-01,2025-12-01,Active
S005739,C05109,Enterprise,2024-10-01,2025-12-01,Active
S005740,C05110,Starter,2023-10-01,2025-12-01,Active
S005741,C05111,Growth,2023-09-01,2025-12-01,Active
S005742,C05112,Growth,2023-11-01,2023-11-01,Churn
S005743,C05113,Enterprise,2024-06-01,2025-12-01,Active
S005744,C05114,Growth,2025-10-01,2025-12-01,Active
S005745,C05115,Starter,2023-06-01,2025-12-01,Active
S005746,C05116,Starter,2025-07-01,2025-12-01,Active
S005747,C05117,Enterprise,2024-01-01,2025-12-01,Active
S005748,C05118,Growth,2024-01-01,2025-12-01,Active
S005749,C05119,Growth,2024-08-01,2025-12-01,Active
S005750,C05120,Starter,2023-11-01,2025-12-01,Active
S005751,C05121,Growth,2025-02-01,2025-12-01,Active
S005752,C05122,Growth,2025-05-01,2025-12-01,Active
S005753,C05123,Growth,2025-11-01,2025-12-01,Active
S005754,C05124,Growth,2024-07-01,2025-12-01,Active
S005755,C05125,Growth,2025-10-01,2025-12-01,Active
S005756,C05126,Starter,2023-08-01,2025-12-01,Active
S005757,C05127,Growth,2025-05-01,2025-12-01,Active
S005758,C05128,Starter,2024-01-01,2025-12-01,Active
S005759,C05129,Growth,2025-08-01,2025-12-01,Active
S005760,C05130,Growth,2024-02-01,2024-09-01,Upgrade
S005761,C05130,Enterprise,2024-10-01,2025-12-01,Active
S005762,C05131,Starter,2023-09-01,2025-12-01,Active
S005763,C05132,Growth,2023-08-01,2024-06-01,Churn
S005764,C05133,Enterprise,2024-05-01,2025-12-01,Active
S005765,C05134,Growth,2023-11-01,2025-12-01,Active
S005766,C05135,Starter,2025-10-01,2025-12-01,Active
S005767,C05136,Growth,2024-11-01,2025-12-01,Active
S005768,C05137,Growth,2023-10-01,2025-12-01,Active
S005769,C05138,Growth,2024-01-01,2025-04-01,Churn
S005770,C05139,Starter,2024-07-01,2025-12-01,Active
S005771,C05140,Growth,2023-08-01,2024-09-01,Churn
S005772,C05141,Starter,2024-07-01,2025-12-01,Active
S005773,C05142,Starter,2023-06-01,2023-11-01,Churn
S005774,C05143,Enterprise,2024-11-01,2025-12-01,Active
S005775,C05144,Starter,2024-06-01,2025-02-01,Churn
S005776,C05145,Enterprise,2025-09-01,2025-12-01,Active
S005777,C05146,Enterprise,2025-06-01,2025-12-01,Active
S005778,C05147,Growth,2023-09-01,2025-07-01,Churn
S005779,C05148,Starter,2024-09-01,2024-11-01,Churn
S005780,C05149,Growth,2024-01-01,2025-09-01,Upgrade
S005781,C05149,Enterprise,2025-10-01,2025-12-01,Active
