customer_id,signup_date,industry,region,sales_channel,initial_tier,discount_pct
C04820,2023-11-18,Healthcare,North America,Self-Serve,Enterprise,10
C04821,2024-09-27,Manufacturing,North America,Partner,Growth,15
C04822,2025-07-25,Media,North America,Self-Serve,Growth,10
C04823,2023-09-02,Retail,APAC,Direct,Growth,5
C04824,2025-04-04,Other,LATAM,Self-Serve,Starter,0
C04825,2025-09-28,Retail,EMEA,Self-Serve,Starter,0
C04826,2024-05-04,Healthcare,North America,Partner,Enterprise,15
C04827,2025-01-04,Financial Services,EMEA,Self-Serve,Starter,0
C04828,2025-03-31,Healthcare,EMEA,Partner,Starter,0
C04829,2024-06-02,Retail,APAC,Direct,Starter,0
C04830,2023-06-25,Technology,LATAM,Direct,Starter,0
C04831,2025-08-16,Technology,EMEA,Self-Serve,Starter,10
C04832,2025-08-10,Financial Services,EMEA,Self-Serve,Enterprise,15
C04833,2025-11-30,Technology,North America,Partner,Growth,10
C04834,2023-02-25,Education,North America,Self-Serve,Starter,0
C04835,2025-06-20,Media,North America,Direct,Starter,0
C04836,2024-07-05,Retail,APAC,Self-Serve,Starter,0
C04837,2025-12-02,Manufacturing,EMEA,Self-Serve,Enterprise,25
C04838,2023-12-06,Financial Services,EMEA,Direct,Growth,0
C04839,2024-10-21,Technology,LATAM,Partner,Growth,20
C04840,2025-03-21,Education,EMEA,Direct,Starter,0
C04841,2023-10-26,Education,North America,Self-Serve,Starter,0
C04842,2024-09-14,Education,LATAM,Partner,Starter,0
C04843,2025-08-24,Education,LATAM,Direct,Starter,0
C04844,2023-07-29,Financial Services,LATAM,Direct,Enterprise,10
C04845,2024-06-21,Manufacturing,EMEA,Partner,Growth,5
C04846,2024-09-01,Financial Services,EMEA,Partner,Starter,0
C04847,2023-09-05,Retail,EMEA,Direct,Starter,0
C04848,2024-07-04,Technology,APAC,Direct,Starter,0
C04849,2024-07-16,Financial Services,North America,Self-Serve,Growth,0
C04850,2025-04-15,Manufacturing,EMEA,Partner,Starter,5
C04851,2023-08-27,Education,APAC,Direct,Growth,0
C04852,2024-05-20,Healthcare,North America,Self-Serve,Enterprise,15
C04853,2024-03-17,Media,APAC,Self-Serve,Growth,10
C04854,2025-05-30,Technology,EMEA,Self-Serve,Enterprise,25
C04855,2025-10-22,Healthcare,EMEA,Direct,Starter,0
C04856,2025-09-08,Education,North America,Direct,Starter,0
C04857,2024-07-07,Financial Services,EMEA,Self-Serve,Growth,10
C04858,2023-06-02,Technology,EMEA,Direct,Growth,15
C04859,2023-04-19,Healthcare,North America,Partner,Enterprise,15
C04860,2024-08-30,Healthcare,North America,Self-Serve,Starter,0
C04861,2023-02-09,Manufacturing,LATAM,Partner,Starter,0
C04862,2024-06-23,Education,LATAM,Self-Serve,Starter,0
C04863,2023-10-18,Retail,North America,Direct,Starter,0
C04864,2024-04-12,Healthcare,EMEA,Direct,Growth,15
C04865,2024-08-06,Education,EMEA,Direct,Starter,0
C04866,2025-08-21,Technology,North America,Direct,Growth,0
C04867,2024-01-02,Retail,EMEA,Self-Serve,Starter,0
C04868,2025-12-20,Other,North America,Self-Serve,Starter,0
C04869,2025-11-26,Technology,EMEA,Partner,Starter,0
C04870,2024-05-03,Healthcare,EMEA,Self-Serve,Starter,0
C04871,2024-11-02,Technology,LATAM,Self-Serve,Enterprise,20
C04872,2023-08-24,Other,EMEA,Partner,Growth,15
C04873,2024-08-17,Other,APAC,Self-Serve,Starter,0
C04874,2025-03-18,Retail,North America,Self-Serve,Starter,10
C04875,2024-07-08,Technology,APAC,Direct,Starter,0
C04876,2024-08-23,Financial Services,EMEA,Partner,Growth,5
C04877,2024-11-04,Technology,EMEA,Self-Serve,Growth,10
C04878,2025-01-10,Retail,APAC,Direct,Starter,0
C04879,2025-01-21,Manufacturing,North America,Self-Serve,Growth,0
C04880,2025-11-23,Education,North America,Self-Serve,Starter,5
C04881,2025-06-06,Manufacturing,North America,Partner,Starter,0
C04882,2023-02-03,Retail,LATAM,Self-Serve,Starter,0
C04883,2023-09-02,Healthcare,North America,Direct,Starter,0
C04884,2025-03-17,Media,EMEA,Self-Serve,Starter,0
C04885,2024-12-03,Other,EMEA,Self-Serve,Enterprise,5
C04886,2025-09-01,Financial Services,North America,Self-Serve,Starter,0
C04887,2025-01-09,Media,North America,Direct,Starter,0
C04888,2025-08-26,Technology,North America,Self-Serve,Enterprise,15
C04889,2023-06-22,Technology,EMEA,Self-Serve,Growth,5
C04890,2024-02-11,Manufacturing,EMEA,Self-Serve,Growth,0
C04891,2024-09-10,Technology,EMEA,Self-Serve,Growth,10
C04892,2023-01-13,Financial Services,North America,Self-Serve,Starter,0
C04893,2025-02-18,Other,North America,Direct,Growth,0
C04894,2025-05-02,Manufacturing,North America,Partner,Growth,10
C04895,2023-09-10,Technology,North America,Direct,Enterprise,10
C04896,2024-03-20,Media,North America,Self-Serve,Starter,0
C04897,2023-12-10,Education,EMEA,Partner,Growth,10
C04898,2024-09-17,Retail,APAC,Direct,Growth,10
C04899,2024-05-03,Manufacturing,North America,Partner,Growth,10
C04900,2024-03-15,Manufacturing,APAC,Self-Serve,Growth,10
C04901,2024-10-29,Retail,North America,Partner,Starter,5
C04902,2023-02-15,Technology,North America,Partner,Growth,15
C04903,2025-09-25,Retail,EMEA,Direct,Starter,5
C04904,2024-07-13,Media,APAC,Self-Serve,Growth,0
C04905,2025-01-06,Education,North America,Direct,Enterprise,30
C04906,2024-02-17,Manufacturing,EMEA,Self-Serve,Starter,0
C04907,2024-11-23,Retail,North America,Direct,Enterprise,10
C04908,2023-07-03,Technology,North America,Direct,Starter,0
C04909,2025-04-11,Manufacturing,North America,Partner,Starter,0
C04910,2024-03-21,Media,North America,Partner,Starter,5
C04911,2025-12-12,Media,LATAM,Direct,Growth,0
C04912,2025-07-03,Financial Services,North America,Partner,Starter,0
C04913,2025-06-13,Technology,EMEA,Direct,Starter,0
C04914,2025-10-17,Technology,North America,Direct,Starter,10
C04915,2024-09-28,Healthcare,North America,Direct,Starter,10
C04916,2025-12-20,Retail,North America,Self-Serve,Starter,0
C04917,2025-05-01,Healthcare,EMEA,Self-Serve,Enterprise,25
C04918,2024-12-23,Retail,EMEA,Partner,Growth,5
C04919,2025-10-14,Media,North America,Direct,Starter,5
C04920,2025-09-17,Manufacturing,APAC,Self-Serve,Starter,10
C04921,2025-11-28,Healthcare,EMEA,Self-Serve,Growth,10
C04922,2025-06-10,Technology,North America,Direct,Starter,0
C04923,2023-04-12,Education,EMEA,Direct,Starter,0
C04924,2024-12-16,Healthcare,LATAM,Partner,Enterprise,20
C04925,2025-07-26,Media,North America,Direct,Growth,5
C04926,2025-09-06,Technology,North America,Partner,Starter,5
C04927,2025-10-08,Financial Services,North America,Self-Serve,Enterprise,10
C04928,2024-02-05,Technology,EMEA,Partner,Enterprise,5
C04929,2025-03-24,Financial Services,APAC,Self-Serve,Starter,10
C04930,2025-10-20,Technology,EMEA,Self-Serve,Growth,15
C04931,2025-08-30,Manufacturing,North America,Direct,Growth,10
C04932,2024-05-02,Media,North America,Direct,Enterprise,20
C04933,2024-03-26,Healthcare,APAC,Self-Serve,Growth,5
C04934,2025-12-27,Technology,North America,Self-Serve,Growth,15
C04935,2023-11-11,Other,EMEA,Self-Serve,Growth,10
C04936,2024-08-17,Technology,APAC,Direct,Growth,5
C04937,2025-02-22,Healthcare,North America,Direct,Starter,5
C04938,2023-09-06,Technology,EMEA,Direct,Starter,0
C04939,2025-10-07,Retail,EMEA,Self-Serve,Enterprise,10
C04940,2025-03-17,Financial Services,North America,Self-Serve,Enterprise,10
C04941,2025-10-29,Manufacturing,North America,Self-Serve,Starter,0
C04942,2025-03-28,Manufacturing,APAC,Self-Serve,Starter,0
C04943,2024-12-23,Financial Services,North America,Self-Serve,Starter,0
C04944,2023-05-18,Retail,EMEA,Partner,Starter,10
C04945,2024-04-25,Technology,EMEA,Partner,Starter,0
C04946,2023-03-19,Retail,North America,Self-Serve,Starter,0
C04947,2024-01-14,Education,North America,Self-Serve,Starter,0
C04948,2023-07-08,Financial Services,EMEA,Self-Serve,Growth,0
C04949,2025-11-22,Financial Services,EMEA,Direct,Starter,0
C04950,2024-03-21,Retail,North America,Partner,Starter,0
C04951,2025-10-09,Retail,North America,Direct,Starter,0
C04952,2024-02-18,Retail,EMEA,Self-Serve,Starter,0
C04953,2024-05-10,Technology,APAC,Direct,Starter,0
C04954,2023-11-13,Technology,North America,Direct,Growth,10
C04955,2025-07-06,Technology,APAC,Self-Serve,Starter,0
C04956,2025-08-26,Technology,EMEA,Self-Serve,Growth,10
C04957,2023-03-17,Retail,EMEA,Partner,Starter,0
C04958,2025-04-22,Other,APAC,Partner,Starter,5
C04959,2023-02-12,Education,North America,Self-Serve,Starter,0
C04960,2025-03-12,Retail,North America,Direct,Starter,0
C04961,2023-02-24,Manufacturing,LATAM,Direct,Starter,0
C04962,2023-11-07,Media,North America,Direct,Starter,5
C04963,2024-08-27,Financial Services,North America,Self-Serve,Starter,10
C04964,2023-10-22,Technology,EMEA,Self-Serve,Growth,0
C04965,2025-05-11,Financial Services,APAC,Direct,Growth,0
C04966,2023-01-09,Technology,North America,Self-Serve,Starter,0
C04967,2023-03-28,Financial Services,EMEA,Partner,Growth,20
C04968,2024-08-14,Manufacturing,North America,Direct,Starter,5
C04969,2024-11-19,Retail,EMEA,Partner,Growth,15
C04970,2025-11-02,Financial Services,North America,Self-Serve,Growth,15
C04971,2025-05-17,Financial Services,North America,Partner,Growth,15
C04972,2024-11-13,Education,North America,Direct,Starter,5
C04973,2024-03-20,Manufacturing,North America,Self-Serve,Growth,10
C04974,2025-07-21,Media,EMEA,Partner,Enterprise,15
C04975,2023-09-05,Healthcare,APAC,Partner,Starter,0
C04976,2023-11-20,Healthcare,EMEA,Self-Serve,Growth,10
C04977,2024-01-09,Retail,APAC,Direct,Starter,0
C04978,2024-08-30,Retail,APAC,Partner,Starter,5
C04979,2024-10-04,Healthcare,LATAM,Self-Serve,Starter,0
C04980,2024-10-13,Media,North America,Direct,Starter,0
C04981,2025-03-21,Financial Services,EMEA,Self-Serve,Starter,0
C04982,2023-01-06,Technology,North America,Direct,Enterprise,10
C04983,2024-04-01,Manufacturing,North America,Direct,Growth,0
C04984,2025-03-24,Other,North America,Self-Serve,Starter,5
C04985,2025-08-08,Healthcare,North America,Direct,Starter,0
C04986,2025-09-15,Manufacturing,LATAM,Self-Serve,Growth,0
C04987,2025-12-16,Manufacturing,North America,Partner,Growth,5
C04988,2024-12-06,Financial Services,EMEA,Direct,Growth,10
C04989,2024-07-21,Education,North America,Self-Serve,Starter,10
C04990,2025-03-20,Retail,APAC,Self-Serve,Starter,0
C04991,2025-02-13,Manufacturing,North America,Partner,Starter,0
C04992,2023-11-28,Other,EMEA,Direct,Growth,10
C04993,2025-04-02,Healthcare,North America,Self-Serve,Starter,0
C04994,2023-06-11,Education,EMEA,Self-Serve,Growth,0
C04995,2025-07-18,Retail,EMEA,Self-Serve,Starter,0
C04996,2023-04-07,Technology,North America,Self-Serve,Growth,15
C04997,2023-12-04,Manufacturing,North America,Self-Serve,Enterprise,10
C04998,2025-01-17,Education,North America,Direct,Starter,0
C04999,2025-02-13,Manufacturing,EMEA,Partner,Starter,0
C05000,2025-09-04,Retail,EMEA,Direct,Starter,0
C05001,2024-01-02,Manufacturing,North America,Self-Serve,Growth,10
C05002,2025-06-01,Technology,EMEA,Self-Serve,Starter,0
C05003,2023-07-11,Manufacturing,North America,Self-Serve,Enterprise,25
C05004,2025-03-15,Technology,APAC,Partner,Starter,5
C05005,2025-06-04,Media,EMEA,Direct,Starter,5
C05006,2025-06-08,Manufacturing,North America,Direct,Growth,10
C05007,2025-06-04,Financial Services,EMEA,Self-Serve,Enterprise,25
C05008,2025-07-01,Technology,EMEA,Direct,Starter,5
C05009,2025-04-25,Retail,North America,Self-Serve,Starter,5
C05010,2023-04-23,Other,APAC,Direct,Starter,10
C05011,2023-04-02,Technology,North America,Self-Serve,Growth,10
C05012,2024-11-17,Technology,North America,Direct,Starter,0
C05013,2025-05-07,Financial Services,APAC,Self-Serve,Enterprise,20
C05014,2024-10-09,Media,APAC,Partner,Starter,10
C05015,2024-07-05,Retail,EMEA,Partner,Starter,0
C05016,2025-07-21,Financial Services,North America,Direct,Starter,10
C05017,2023-11-10,Media,North America,Direct,Growth,15
C05018,2025-11-05,Retail,APAC,Self-Serve,Starter,10
C05019,2025-08-27,Technology,North America,Partner,Starter,0
C05020,2023-01-25,Media,North America,Partner,Growth,15
C05021,2025-09-06,Education,APAC,Direct,Starter,5
C05022,2023-08-17,Financial Services,EMEA,Self-Serve,Enterprise,10
C05023,2025-01-06,Retail,North America,Self-Serve,Starter,5
C05024,2023-12-25,Retail,North America,Direct,Growth,15
C05025,2024-08-26,Media,North America,Self-Serve,Starter,0
C05026,2024-09-19,Retail,APAC,Self-Serve,Starter,0
C05027,2024-07-05,Media,APAC,Direct,Starter,10
C05028,2025-01-15,Healthcare,EMEA,Self-Serve,Growth,5
C05029,2024-01-30,Retail,APAC,Direct,Enterprise,15
C05030,2024-01-28,Financial Services,EMEA,Partner,Enterprise,15
C05031,2025-12-23,Other,North America,Partner,Starter,0
C05032,2025-11-28,Retail,EMEA,Self-Serve,Enterprise,20
C05033,2024-12-10,Technology,APAC,Direct,Starter,0
C05034,2025-08-10,Media,EMEA,Direct,Starter,0
C05035,2024-07-03,Media,North America,Self-Serve,Growth,5
C05036,2024-06-20,Media,North America,Self-Serve,Enterprise,25
C05037,2025-09-30,Other,APAC,Self-Serve,Starter,5
C05038,2023-12-30,Financial Services,North America,Self-Serve,Starter,0
C05039,2025-04-09,Retail,APAC,Self-Serve,Starter,0
C05040,2025-11-26,Financial Services,APAC,Direct,Enterprise,20
C05041,2023-05-07,Retail,EMEA,Self-Serve,Starter,0
C05042,2024-06-29,Media,APAC,Self-Serve,Growth,0
C05043,2024-11-03,Financial Services,EMEA,Self-Serve,Enterprise,15
C05044,2025-05-27,Financial Services,North America,Self-Serve,Growth,5
C05045,2024-04-14,Media,North America,Self-Serve,Starter,0
C05046,2024-03-22,Media,North America,Partner,Starter,5
C05047,2025-03-15,Financial Services,North America,Partner,Enterprise,15
C05048,2025-04-07,Technology,EMEA,Partner,Starter,5
C05049,2024-01-23,Healthcare,EMEA,Direct,Starter,5
C05050,2024-09-22,Financial Services,EMEA,Direct,Starter,0
C05051,2024-03-25,Financial Services,North America,Self-Serve,Growth,10
C05052,2024-10-31,Media,North America,Direct,Growth,0
C05053,2023-11-10,Financial Services,North America,Partner,Enterprise,15
C05054,2024-07-18,Technology,EMEA,Partner,Growth,15
C05055,2024-05-29,Retail,EMEA,Direct,Starter,0
C05056,2023-08-21,Retail,North America,Self-Serve,Starter,0
C05057,2024-09-26,Education,North America,Self-Serve,Starter,0
C05058,2025-11-22,Financial Services,North America,Direct,Enterprise,15
C05059,2025-02-03,Technology,APAC,Direct,Enterprise,25
C05060,2024-05-07,Technology,APAC,Self-Serve,Enterprise,10
C05061,2025-08-27,Media,North America,Direct,Growth,0
C05062,2024-01-02,Technology,EMEA,Direct,Starter,0
C05063,2025-11-09,Manufacturing,North America,Direct,Growth,0
C05064,2024-11-10,Media,APAC,Partner,Starter,10
C05065,2023-09-14,Technology,EMEA,Partner,Starter,0
C05066,2024-02-12,Retail,EMEA,Direct,Growth,10
C05067,2025-07-01,Education,LATAM,Direct,Starter,0
C05068,2024-06-26,Other,EMEA,Partner,Starter,5
C05069,2024-07-02,Media,North America,Partner,Starter,5
C05070,2024-05-31,Media,APAC,Self-Serve,Starter,0
C05071,2024-10-05,Education,North America,Direct,Starter,0
C05072,2023-11-07,Manufacturing,EMEA,Self-Serve,Growth,5
C05073,2024-11-04,Technology,EMEA,Partner,Starter,0
C05074,2025-02-23,Retail,North America,Direct,Starter,0
C05075,2024-12-11,Healthcare,APAC,Partner,Starter,0
C05076,2024-09-08,Financial Services,EMEA,Self-Serve,Starter,0
C05077,2025-11-11,Financial Services,APAC,Self-Serve,Growth,15
C05078,2023-07-17,Manufacturing,North America,Self-Serve,Growth,0
C05079,2024-11-04,Technology,North America,Direct,Starter,5
C05080,2025-06-12,Financial Services,EMEA,Self-Serve,Starter,0
C05081,2023-11-07,Technology,APAC,Self-Serve,Starter,0
C05082,2025-02-01,Retail,North America,Direct,Starter,0
C05083,2025-10-26,Technology,North America,Direct,Starter,5
C05084,2025-03-03,Technology,LATAM,Self-Serve,Starter,5
C05085,2024-05-10,Technology,APAC,Self-Serve,Growth,15
C05086,2025-01-25,Financial Services,EMEA,Self-Serve,Starter,5
C05087,2024-05-03,Education,APAC,Partner,Starter,5
C05088,2024-04-12,Financial Services,North America,Direct,Growth,5
C05089,2023-08-20,Education,LATAM,Partner,Growth,20
C05090,2025-12-10,Financial Services,EMEA,Self-Serve,Starter,0
C05091,2025-01-07,Manufacturing,North America,Partner,Starter,0
C05092,2025-04-13,Technology,North America,Self-Serve,Growth,15
C05093,2023-08-10,Healthcare,EMEA,Partner,Growth,5
C05094,2024-10-03,Manufacturing,North America,Partner,Starter,10
C05095,2024-05-01,Media,North America,Partner,Growth,20
C05096,2025-12-24,Media,North America,Direct,Starter,0
C05097,2025-12-29,Retail,North America,Partner,Growth,15
C05098,2023-12-28,Financial Services,EMEA,Partner,Enterprise,10
C05099,2025-04-20,Healthcare,North America,Direct,Growth,0
C05100,2025-04-10,Technology,APAC,Direct,Starter,0
C05101,2025-07-05,Healthcare,APAC,Self-Serve,Starter,0
C05102,2024-11-13,Healthcare,LATAM,Direct,Starter,0
C05103,2025-05-11,Manufacturing,North America,Direct,Growth,10
C05104,2023-05-09,Technology,EMEA,Direct,Growth,10
C05105,2024-07-08,Retail,North America,Self-Serve,Growth,0
C05106,2025-06-05,Financial Services,EMEA,Direct,Enterprise,25
C05107,2023-11-03,Financial Services,North America,Self-Serve,Growth,5
C05108,2024-11-20,Financial Services,EMEA,Direct,Growth,15
C05109,2024-10-19,Financial Services,North America,Self-Serve,Enterprise,10
C05110,2023-10-15,Media,North America,Direct,Starter,5
C05111,2023-09-03,Manufacturing,North America,Self-Serve,Growth,15
C05112,2023-11-07,Retail,North America,Direct,Growth,15
C05113,2024-06-08,Financial Services,North America,Partner,Enterprise,5
C05114,2025-10-13,Financial Services,APAC,Self-Serve,Growth,10
C05115,2023-06-12,Financial Services,North America,Direct,Starter,0
C05116,2025-07-16,Financial Services,North America,Self-Serve,Starter,0
C05117,2024-01-22,Media,EMEA,Self-Serve,Enterprise,5
C05118,2024-01-04,Retail,EMEA,Self-Serve,Growth,10
C05119,2024-08-04,Manufacturing,North America,Direct,Growth,0
C05120,2023-11-30,Media,EMEA,Self-Serve,Starter,0
C05121,2025-02-26,Other,North America,Self-Serve,Growth,15
C05122,2025-05-14,Manufacturing,North America,Partner,Growth,5
C05123,2025-11-20,Manufacturing,EMEA,Self-Serve,Growth,0
C05124,2024-07-05,Media,North America,Self-Serve,Growth,10
C05125,2025-10-15,Media,LATAM,Self-Serve,Growth,15
C05126,2023-08-12,Manufacturing,North America,Self-Serve,Starter,0
C05127,2025-05-12,Technology,APAC,Direct,Growth,0
C05128,2024-01-25,Financial Services,North America,Self-Serve,Starter,0
C05129,2025-08-14,Media,North America,Partner,Growth,10
C05130,2024-02-06,Manufacturing,EMEA,Direct,Growth,15
C05131,2023-09-24,Retail,EMEA,Self-Serve,Starter,0
C05132,2023-08-18,Media,North America,Direct,Growth,15
C05133,2024-05-13,Education,EMEA,Self-Serve,Enterprise,5
C05134,2023-11-13,Manufacturing,APAC,Partner,Growth,5
